Student,Year,Result,PersonSatisf_Mean,PersonSatisf_Variance,RecSatisf_Mean,RecSatisf_Variance,PPI_Init_Mean,PPI_Init_Variance,PPI_Infor_Mean,PPI_Infor_Variance,PPI_Close_Mean,PPI_Close_Variance,PE_Hand_Mean,PE_Hand_Variance,PE_Mod_Mean,PE_Mod_Variance,PE_Check_Mean,PE_Check_Variance,Hx_Mean,Hx_Variance
744977,2012,1,0.675,0.06,0.65,0.09,0.835555556,0.02105679,0.791428571,0.031191837,0.81,0.019122222,0.375,0.234375,0.5625,0.21484375,0.623784722,0.055142909,0.728351648,0.036955645
563548,2012,1,0.675,0.050625,0.6,0.065,0.828888889,0.026177778,0.78,0.041967347,0.616666667,0.073611111,0.375,0.234375,0.75,0.1875,0.543229167,0.081071334,0.726288156,0.051677364
825205,2012,1,0.675,0.035,0.6,0.0275,0.816444444,0.02362884,0.811428571,0.029093878,0.836666667,0.023877778,0.375,0.234375,0.6875,0.18359375,0.538864087,0.08714109,0.742869353,0.048928195
621121,2012,1,0.6,0.068125,0.55,0.0975,0.716444444,0.06048316,0.742857143,0.037714286,0.7,0.028,0.625,0.234375,0.8125,0.12109375,0.694518849,0.031942397,0.723357753,0.077701199
824849,2012,1,0.7125,0.05015625,0.575,0.063125,0.851111111,0.025091358,0.811428571,0.031216327,0.78,0.057377778,1,0,0.8125,0.12109375,0.527430556,0.055674502,0.675653236,0.037575867
417455,2012,1,0.675,0.044375,0.575,0.063125,0.788444444,0.033241284,0.791428571,0.031191837,0.766666667,0.039333333,0.375,0.234375,0.8125,0.12109375,0.402678571,0.045617117,0.703516484,0.068571783
538054,2012,1,0.65,0.0275,0.55,0.0475,0.811111111,0.023333333,0.742857143,0.045714286,0.74,0.0264,0.75,0.1875,0.875,0.109375,0.438864087,0.139174111,0.712478632,0.05599024
241072,2012,1,0.75,0.115625,0.7,0.11,0.822222222,0.048592593,0.788571429,0.04917551,0.696666667,0.085655556,1,0,1,0,0.480704365,0.045560002,0.752710623,0.0724693
670767,2012,1,0.7875,0.05015625,0.775,0.055625,0.891111111,0.022069136,0.877142857,0.027436735,0.883333333,0.024944444,0.25,0.1875,1,0,0.483556548,0.090427999,0.807313797,0.015010874
213469,2012,1,0.5875,0.04078125,0.475,0.043125,0.782666667,0.038062025,0.757142857,0.032693878,0.71,0.027344444,0.375,0.234375,1,0,0.430034722,0.054368258,0.697802198,0.034353065
781902,2012,1,0.5125,0.07328125,0.4,0.065,0.722222222,0.028271605,0.645714286,0.048032653,0.516666667,0.088944444,0.875,0.109375,0.875,0.109375,0.592683532,0.02525862,0.695091575,0.045107971
879545,2012,1,0.775,0.030625,0.75,0.0375,0.853333333,0.010093827,0.751428571,0.039844898,0.806666667,0.014622222,1,0,0.875,0.109375,0.649652778,0.048644788,0.732075702,0.036187617
173994,2012,1,0.6,0.030625,0.55,0.0225,0.804444444,0.028720988,0.731428571,0.034971429,0.703333333,0.037877778,0.5,0.25,0.75,0.1875,0.45047123,0.069548512,0.715641026,0.042107855
483926,2012,1,0.725,0.0275,0.725,0.030625,0.800888889,0.01792316,0.748571429,0.03082449,0.73,0.044766667,0.875,0.109375,0.75,0.1875,0.584151786,0.017041254,0.760647131,0.047960162
893806,2012,1,0.6125,0.04515625,0.525,0.080625,0.775111111,0.045812148,0.74,0.041379592,0.743333333,0.048455556,0.375,0.234375,0.9375,0.02734375,0.651488095,0.025889934,0.743992674,0.035115661
478988,2012,1,0.7,0.06,0.675,0.100625,0.835555556,0.029550617,0.722857143,0.0596,0.78,0.057155556,0.375,0.234375,0.6875,0.18359375,0.732713294,0.056567789,0.742246642,0.051717485
883608,2012,1,0.8,0.050625,0.75,0.0625,0.893333333,0.019535802,0.82,0.028416327,0.833333333,0.035777778,1,0,0.875,0.109375,0.486160714,0.049975176,0.786434676,0.051335058
722515,2012,0,0.5625,0.03203125,0.5,0.05,0.82,0.03322963,0.745714286,0.058359184,0.73,0.048988889,0.875,0.109375,0.3125,0.18359375,0.565500992,0.040652227,0.677326007,0.062825644
295420,2012,1,0.65,0.011875,0.6,0.015,0.829777778,0.029195259,0.805714286,0.03115102,0.756666667,0.053566667,0.375,0.234375,0.75,0.1875,0.441939484,0.075490943,0.668351648,0.010790597
769383,2013,1,0.65,0.080625,0.725,0.043125,0.851,0.020689,0.831428571,0.020644898,0.696190476,0.033663492,0.375,0.015625,0.5,0.25,0.487668651,0.027707954,0.726083394,0.028359739
862139,2013,1,0.5625,0.04453125,0.6,0.04,0.878,0.016356,0.862857143,0.0096,0.747142857,0.031280952,0.375,0.0625,0.125,0.109375,0.429821429,0.077947445,0.754314591,0.02947595
453463,2014,1,0.725,0.04625,0.775,0.043125,0.866,0.038084,0.851428571,0.04404898,0.847619048,0.028126984,0.65625,0.124023438,0.875,0.109375,0.669553571,0.025931355,0.775442369,0.00661398
502822,2014,1,0.4375,0.11640625,0.575,0.113125,0.816,0.030464,0.777142857,0.018579592,0.688571429,0.045506576,0.21875,0.006835938,0.5,0.25,0.320079365,0.098584171,0.692756166,0.02259726
931685,2013,1,0.675,0.04125,0.775,0.043125,0.94,0.00872,0.934285714,0.004742857,0.898571429,0.021179365,0.65625,0.045898438,0.9375,0.02734375,0.655873016,0.057601235,0.760732601,0.037953477
749427,2013,1,0.75,0.021875,0.775,0.030625,0.959,0.003529,0.957142857,0.00444898,0.903333333,0.008544444,0.75,0.046875,0.6875,0.18359375,0.658660714,0.054903032,0.784899023,0.021380145
863536,2013,1,0.55,0.0475,0.575,0.050625,0.854,0.015044,0.851428571,0.004865306,0.802857143,0.014282086,0.75,0.015625,0.8125,0.12109375,0.597678571,0.021748041,0.804003236,0.010666313
374550,2013,1,0.7375,0.06078125,0.775,0.043125,0.917,0.013761,0.891428571,0.014008163,0.883809524,0.007987302,0.8125,0.02734375,0.625,0.234375,0.640039683,0.069380963,0.700924664,0.03239246
707861,2013,1,0.675,0.075625,0.7,0.085,0.852,0.021136,0.791428571,0.021232653,0.72047619,0.051306349,0.53125,0.053710938,0.8125,0.12109375,0.625535714,0.051881969,0.822908791,0.015600468
368105,2013,1,0.925,0.01,0.95,0.01,0.986,0.000964,0.928571429,0.005591837,0.895714286,0.014668707,0.9375,0.01171875,0.75,0.1875,0.551378968,0.087961062,0.829251893,0.016809928
564380,2013,1,0.6625,0.02203125,0.7,0.0225,0.938,0.004676,0.882857143,0.006114286,0.716666667,0.030663265,0.875,0.03125,0.875,0.109375,0.605545635,0.038528109,0.746632845,0.010562131
642291,2013,1,0.875,0.01875,0.9,0.015,0.91,0.02826,0.894285714,0.01404898,0.901428571,0.015002494,0.90625,0.030273438,0.8125,0.12109375,0.749345238,0.057393874,0.747499756,0.052160269
117605,2013,1,0.875,0.009375,0.9,0.015,0.977,0.002041,0.914285714,0.002938776,0.953809524,0.00364195,0.75,0.046875,0.75,0.1875,0.734583333,0.05548316,0.787347131,0.030741538
701346,2013,1,0.775,0.04625,0.825,0.038125,0.946,0.007524,0.945714286,0.009379592,0.91952381,0.019711791,0.9375,0.01171875,0.5625,0.21484375,0.541349206,0.056072134,0.777585226,0.016079846
941947,2013,1,0.725,0.061875,0.775,0.043125,0.854,0.027844,0.888571429,0.010195918,0.872380952,0.007976417,0.59375,0.108398438,0.875,0.109375,0.722678571,0.01642562,0.6938384,0.039158084
804081,2013,1,0.75,0.045138889,0.777777778,0.033950617,0.938888889,0.005520988,0.901587302,0.01090451,0.853968254,0.008012094,0.571428571,0.012755102,0.5,0.214285714,0.559331066,0.055200795,0.788575024,0.02587315
308951,2013,1,0.6,0.080625,0.625,0.078125,0.919,0.011449,0.845714286,0.026318367,0.81952381,0.031779819,0.46875,0.022460938,0.6875,0.18359375,0.593501984,0.021722487,0.71679768,0.043001437
277138,2013,1,0.6,0.074375,0.65,0.0525,0.865,0.020185,0.82,0.024661224,0.735238095,0.018282086,0.34375,0.014648438,0.8125,0.12109375,0.490585317,0.067761657,0.718299512,0.01952168
810686,2013,1,0.6375,0.05765625,0.675,0.063125,0.911,0.005369,0.86,0.004318367,0.791428571,0.022080726,0.46875,0.022460938,0.75,0.1875,0.546924603,0.032708402,0.823328877,0.011467945
628804,2013,0,0.475,0.036875,0.575,0.013125,0.844,0.010704,0.814285714,0.014081633,0.765238095,0.032317687,0.59375,0.014648438,0.75,0.1875,0.557043651,0.084285783,0.772743956,0.021652752
353454,2013,1,0.7,0.069375,0.725,0.055625,0.864,0.020224,0.814285714,0.03955102,0.770952381,0.051176644,0.34375,0.045898438,0.9375,0.02734375,0.383561508,0.064399505,0.773759035,0.029773218
432814,2013,1,0.5375,0.10953125,0.7,0.085,0.842,0.025796,0.877142857,0.013395918,0.813809524,0.010695918,0.5,0.03125,0.625,0.234375,0.444027778,0.102948746,0.825991819,0.047332822
295181,2013,1,0.8,0.038125,0.8,0.0475,0.89,0.01962,0.928571429,0.01277551,0.654761905,0.118114512,0.59375,0.061523438,0.75,0.1875,0.817073413,0.042303737,0.801571795,0.025267888
219809,2013,1,0.5,0.053125,0.625,0.040625,0.863,0.011081,0.848571429,0.012906122,0.836666667,0.03086644,0.59375,0.077148438,0.5625,0.21484375,0.409285714,0.056780159,0.746083394,0.014797791
455065,2015,1,0.7625,0.08265625,0.85,0.04,0.96,0.00576,0.917142857,0.022767347,0.955714286,0.0081,0.9375,0.01171875,0.625,0.234375,0.487718254,0.114541339,0.834972283,0.015138377
641675,2013,1,0.8125,0.03203125,0.85,0.015,0.934,0.020004,0.968571429,0.001869388,0.938571429,0.009770748,0.78125,0.038085938,0.875,0.109375,0.59984127,0.021176764,0.769172527,0.014057735
333660,2014,1,0.8375,0.05015625,0.9,0.015,0.954,0.007364,0.934285714,0.007355102,0.90952381,0.015387755,0.96875,0.006835938,0.75,0.1875,0.712619048,0.03291627,0.751632845,0.058568782
163806,2013,1,0.7875,0.03140625,0.775,0.030625,0.933,0.015761,0.897142857,0.024522449,0.840952381,0.030808163,0.71875,0.038085938,0.4375,0.21484375,0.710386905,0.058489342,0.817483089,0.026590935
523660,2013,1,0.8625,0.01703125,0.85,0.0275,0.965,0.005025,0.928571429,0.004938776,0.873809524,0.01097619,0.8125,0.05859375,0.75,0.1875,0.666855159,0.047817709,0.827006899,0.011915035
246794,2013,1,0.775,0.0275,0.85,0.0275,0.91,0.0217,0.894285714,0.0196,0.886190476,0.021521315,0.6875,0.05859375,0.9375,0.02734375,0.761646825,0.04601237,0.767109035,0.033104965
327168,2013,1,0.75,0.0375,0.75,0.05,0.931,0.006449,0.894285714,0.007191837,0.796190476,0.022121542,0.65625,0.061523438,0.9375,0.02734375,0.623928571,0.022676687,0.809473321,0.014606223
225464,2013,1,0.725,0.055625,0.775,0.055625,0.94,0.00712,0.877142857,0.015518367,0.854761905,0.023987528,0.8125,0.01171875,1,0,0.69110119,0.04196206,0.774575458,0.008430755
636567,2013,1,0.8625,0.02328125,0.875,0.028125,0.946,0.003684,0.894285714,0.003926531,0.854761905,0.032468254,0.8125,0.04296875,1,0,0.644007937,0.018378979,0.795997924,0.011160955
320534,2013,1,0.425,0.12875,0.575,0.113125,0.912,0.010176,0.82,0.051436735,0.794761905,0.029979365,0.875,0.03125,0.5,0.25,0.365168651,0.023865245,0.62171221,0.064628088
323208,2013,1,0.6375,0.05453125,0.725,0.043125,0.961,0.002649,0.92,0.005681633,0.822380952,0.062290476,0.78125,0.022460938,0.8125,0.12109375,0.616706349,0.029205037,0.763928327,0.035832888
726227,2013,1,0.9375,0.00703125,0.925,0.013125,0.996,0.000144,0.96,0.001991837,0.948571429,0.010742857,0.96875,0.006835938,0.875,0.109375,0.794990079,0.013821528,0.784648718,0.013112023
408870,2013,1,0.7,0.075625,0.775,0.068125,0.891,0.024289,0.84,0.040195918,0.854761905,0.031180272,0.59375,0.108398438,0.9375,0.02734375,0.69827381,0.068977207,0.826043956,0.011056776
113793,2013,1,0.6125,0.11390625,0.65,0.1275,0.758,0.019876,0.862857143,0.010253061,0.761428571,0.051498639,0.65625,0.061523438,0.6875,0.18359375,0.691626984,0.056900805,0.750936874,0.025807487
220638,2013,1,0.6,0.09,0.7,0.085,0.914,0.016804,0.894285714,0.013722449,0.765714286,0.041736054,0.90625,0.030273438,0.8125,0.12109375,0.47389881,0.068221286,0.712511966,0.033228907
154688,2013,1,0.775,0.05875,0.825,0.038125,0.992,0.000576,0.965714286,0.002579592,0.899047619,0.016965079,0.625,0.078125,0.625,0.234375,0.733521825,0.02312591,0.859087057,0.024403035
276264,,1,0.8125,0.03515625,0.75,0,0.9,0.0036,0.942857143,0.003265306,0.8,0.04,0.625,0.015625,0.5,0.25,0.4375,0.00390625,0.853174603,0.005684681
555272,2013,1,0.9,0.024375,0.925,0.025625,0.929,0.012809,0.925714286,0.009665306,0.87,0.018911791,0.6875,0.10546875,0.875,0.109375,0.638164683,0.040650166,0.812109035,0.021852442
552589,2013,1,0.5875,0.07203125,0.7,0.0475,0.964,0.002384,0.891428571,0.003395918,0.78,0.031745125,0.90625,0.014648438,0.4375,0.21484375,0.492519841,0.026304368,0.805283639,0.01916225
935484,2013,1,0.5125,0.09515625,0.6,0.09,0.853,0.018481,0.848571429,0.02204898,0.787619048,0.038336508,0.625,0.078125,0.375,0.234375,0.388293651,0.026253582,0.790857509,0.026920339
355998,2013,1,0.8375,0.04078125,0.875,0.040625,0.872,0.028096,0.9,0.014734694,0.873333333,0.019288889,0.5625,0.12109375,0.8125,0.12109375,0.68734127,0.028904773,0.719705311,0.056315609
970029,2013,1,0.8125,0.05703125,0.825,0.050625,0.956,0.014224,0.92,0.010579592,0.923809524,0.019387755,0.96875,0.006835938,0.6875,0.18359375,0.654117063,0.050102117,0.751095604,0.02524593
577152,2013,1,0.5875,0.05640625,0.65,0.0775,0.899,0.009329,0.908571429,0.005191837,0.834285714,0.021622676,0.9375,0.01171875,0.875,0.109375,0.561359127,0.017822851,0.777664591,0.037219981
741484,2013,1,0.8125,0.02578125,0.825,0.025625,0.968,0.006976,0.942857143,0.009142857,0.94,0.013955556,0.71875,0.069335938,0.625,0.234375,0.699543651,0.029338759,0.821150549,0.019067781
780782,2013,1,0.725,0.04,0.75,0.0375,0.829,0.024289,0.851428571,0.012702041,0.70952381,0.018394558,0.34375,0.014648438,0.5625,0.21484375,0.609563492,0.044918662,0.752591331,0.020171107
179271,2013,1,0.65,0.043125,0.675,0.050625,0.851,0.019009,0.782857143,0.016032653,0.767619048,0.021305215,0.5,0,0.75,0.1875,0.581438492,0.032702051,0.713378877,0.046267426
605361,2013,1,0.525,0.036875,0.65,0.065,0.793,0.020761,0.825714286,0.027338776,0.734285714,0.034588662,0.25,0.015625,0.75,0.1875,0.590753968,0.075273027,0.692802198,0.039522325
615192,2013,1,0.675,0.05375,0.725,0.055625,0.911,0.016249,0.882857143,0.017379592,0.806190476,0.015401587,0.5,0.046875,0.75,0.1875,0.64218254,0.029417868,0.725295849,0.024924809
683134,2013,1,0.5875,0.05953125,0.675,0.050625,0.892,0.018896,0.831428571,0.023583673,0.756666667,0.023462358,0.75,0.03125,0.9375,0.02734375,0.759980159,0.036289156,0.790686569,0.024882796
918435,2013,1,0.7375,0.06078125,0.775,0.055625,0.907,0.009921,0.894285714,0.005232653,0.79047619,0.03999093,0.5625,0.01171875,0.875,0.109375,0.616934524,0.087412209,0.783940537,0.011537021
604946,2013,1,0.7625,0.06078125,0.8,0.0475,0.956,0.006224,0.942857143,0.005387755,0.944285714,0.007397052,0.71875,0.022460938,0.875,0.109375,0.800605159,0.026281003,0.794410623,0.009910795
562336,2013,1,0.8125,0.06015625,0.8,0.06,0.96,0.00704,0.928571429,0.01244898,0.821428571,0.046304989,0.875,0.03125,0.875,0.109375,0.589900794,0.076998349,0.673378877,0.040072254
530344,2013,1,0.6875,0.04140625,0.775,0.043125,0.963,0.005281,0.925714286,0.017991837,0.908095238,0.013968481,1,0,0.5625,0.21484375,0.65860119,0.039021832,0.825601099,0.017903241
578299,2013,1,0.725,0.043125,0.825,0.038125,0.952,0.005056,0.925714286,0.008032653,0.878095238,0.019746939,0.84375,0.014648438,0.625,0.234375,0.652539683,0.042918166,0.828214042,0.018271785
895289,2013,1,0.85,0.030625,0.9,0.0275,0.963,0.004961,0.911428571,0.009216327,0.862857143,0.042321088,0.84375,0.030273438,0.8125,0.12109375,0.792410714,0.033300006,0.734093162,0.026395349
170008,2013,1,0.7375,0.05765625,0.725,0.068125,0.902,0.017476,0.891428571,0.020702041,0.846666667,0.017822222,0.4375,0.02734375,0.9375,0.02734375,0.644196429,0.071937159,0.634190842,0.057134462
575470,2013,1,0.55,0.075625,0.575,0.088125,0.871,0.015209,0.822857143,0.03115102,0.771904762,0.027888662,0.40625,0.061523438,0.5625,0.21484375,0.480863095,0.032876048,0.550710989,0.052130876
859333,2013,1,0.8625,0.01390625,0.825,0.025625,0.927,0.017241,0.922857143,0.009477551,0.92,0.022266667,0.71875,0.022460938,0.75,0.1875,0.747886905,0.044297129,0.750686569,0.028357691
902343,2013,1,0.7125,0.03765625,0.75,0.0375,0.907,0.016001,0.914285714,0.008163265,0.826190476,0.021506803,0.46875,0.053710938,0.6875,0.18359375,0.571428571,0.033730159,0.613449328,0.059886463
526960,2013,1,0.4875,0.09828125,0.575,0.100625,0.798,0.037796,0.805714286,0.045681633,0.681428571,0.070206122,0.84375,0.030273438,0.875,0.109375,0.64014881,0.067749758,0.66869188,0.070049959
536192,2014,1,0.6875,0.05078125,0.7,0.0475,0.894,0.009764,0.905714286,0.007844898,0.824285714,0.024528118,0.25,0.015625,0.625,0.234375,0.50593254,0.015795307,0.780063858,0.019173541
674846,2013,1,0.45,0.075625,0.55,0.085,0.93,0.00682,0.825714286,0.022930612,0.87047619,0.006221315,0.71875,0.038085938,0.5,0.25,0.314940476,0.06095935,0.737330464,0.020053043
780454,2013,1,0.7375,0.02640625,0.775,0.030625,0.891,0.022289,0.84,0.023053061,0.773333333,0.050291156,0.53125,0.006835938,0.9375,0.02734375,0.679900794,0.023931021,0.699575458,0.042963502
380673,2013,1,0.6625,0.03453125,0.7,0.0475,0.93,0.01482,0.857142857,0.028571429,0.891428571,0.016452608,0.9375,0.01171875,0.625,0.234375,0.386547619,0.096012798,0.677267766,0.067810906
189931,2013,1,0.6125,0.06078125,0.675,0.050625,0.894,0.015204,0.845714286,0.011134694,0.688095238,0.053402494,0.34375,0.014648438,0.5,0.25,0.607410714,0.042212804,0.797444811,0.014483716
217721,2013,1,0.65,0.068125,0.675,0.063125,0.959,0.002889,0.94,0.006277551,0.86952381,0.014735601,0.75,0.046875,0.5,0.25,0.574563492,0.019668662,0.768905556,0.038517205
334825,2013,1,0.5625,0.03828125,0.65,0.04,0.869,0.012049,0.882857143,0.003991837,0.747142857,0.029752608,0.75,0.046875,0.875,0.109375,0.632410714,0.043849213,0.793775702,0.007868971
566501,2014,1,0.7625,0.03890625,0.8,0.035,0.939,0.008369,0.951428571,0.006212245,0.928095238,0.008523583,0.59375,0.077148438,0.75,0.1875,0.466904762,0.044145238,0.801208791,0.026390769
141677,2013,1,0.6625,0.06578125,0.75,0.05,0.863,0.013081,0.851428571,0.019885714,0.657619048,0.100831973,0.375,0.03125,1,0,0.66984127,0.063761023,0.739729731,0.016651619
544218,2013,1,0.8625,0.02015625,0.85,0.0275,0.983,0.000761,0.957142857,0.001673469,0.832857143,0.035344444,0.75,0.03125,0.5,0.25,0.46171627,0.078667246,0.823458242,0.011554335
255531,2013,1,0.9,0.018125,0.875,0.028125,0.94,0.01416,0.917142857,0.013134694,0.822380952,0.030739456,0.28125,0.006835938,1,0,0.66360119,0.037144153,0.772817216,0.018234703
628856,2013,1,0.6125,0.10140625,0.625,0.103125,0.825,0.033625,0.862857143,0.019559184,0.701428571,0.090907256,0.5,0.09375,0.75,0.1875,0.653363095,0.051992863,0.753378877,0.020937776
311701,2013,1,0.6625,0.05953125,0.725,0.043125,0.971,0.001329,0.874285714,0.021420408,0.876190476,0.02015873,0.9375,0.01171875,0.875,0.109375,0.740198413,0.037610328,0.762511966,0.030112631
911162,2013,1,0.7625,0.02953125,0.825,0.038125,0.971,0.005569,0.908571429,0.003722449,0.872857143,0.021242857,0.625,0.046875,1,0,0.509831349,0.067098546,0.744168071,0.036103183
520336,2014,1,0.5625,0.05390625,0.6,0.04,0.89,0.01002,0.868571429,0.020930612,0.786190476,0.035122222,0.4375,0.05859375,0.75,0.1875,0.293650794,0.046406526,0.705448474,0.06590727
999671,2013,1,0.4375,0.06328125,0.575,0.075625,0.873,0.010121,0.837142857,0.021885714,0.74952381,0.01840907,0.71875,0.038085938,0.8125,0.12109375,0.724196429,0.070221286,0.714489988,0.03217924
703250,2013,1,0.8625,0.02953125,0.875,0.028125,0.954,0.007844,0.937142857,0.002253061,0.89,0.007997506,0.53125,0.006835938,0.875,0.109375,0.635605159,0.056609872,0.705045543,0.018145604
619451,2013,1,0.425,0.04125,0.55,0.06,0.873,0.013241,0.805714286,0.027069388,0.81,0.022305896,0.59375,0.139648438,0.5625,0.21484375,0.343075397,0.040862767,0.748431013,0.026772994
239439,2013,1,0.875,0.05,0.875,0.053125,0.952,0.009536,0.948571429,0.007314286,0.944285714,0.016444671,1,0,0.6875,0.18359375,0.414603175,0.074702425,0.844886813,0.015518117
749373,2013,1,0.875,0.0125,0.875,0.015625,0.935,0.023385,0.894285714,0.012579592,0.881904762,0.01837551,0.8125,0.07421875,0.6875,0.18359375,0.652113095,0.008759431,0.769886813,0.029304915
186607,2013,1,0.65,0.03375,0.675,0.038125,0.894,0.026404,0.854285714,0.019502041,0.780952381,0.036566893,0.78125,0.022460938,0.625,0.234375,0.514047619,0.047214683,0.703610867,0.068971936
497501,2013,1,0.7,0.031875,0.725,0.030625,0.847,0.018041,0.885714286,0.016816327,0.785238095,0.047602948,0.4375,0.02734375,0.625,0.234375,0.787331349,0.033374786,0.677682906,0.025905448
387176,2013,1,0.7375,0.05453125,0.75,0.0375,0.983,0.000761,0.934285714,0.0036,0.778571429,0.027339002,0.84375,0.014648438,1,0,0.612212302,0.080189816,0.75656569,0.014899015
640649,2013,1,0.8375,0.01578125,0.85,0.015,0.974,0.001604,0.948571429,0.002742857,0.87047619,0.010398186,0.96875,0.006835938,1,0,0.708174603,0.03802597,0.830425702,0.010565561
863039,2013,1,0.6625,0.03453125,0.75,0.0375,0.972,0.002576,0.94,0.006440816,0.86,0.031955556,0.625,0.078125,0.6875,0.18359375,0.585049603,0.035328159,0.765765934,0.028065894
132210,2013,1,0.7125,0.05328125,0.75,0.0375,0.895,0.017305,0.897142857,0.00884898,0.858095238,0.023931066,0.65625,0.124023438,0.625,0.234375,0.266884921,0.060775466,0.790912454,0.026879686
459052,2013,1,0.9125,0.01890625,0.9,0.015,0.996,0.000144,0.937142857,0.005191837,0.906190476,0.039138549,0.75,0.046875,1,0,0.777837302,0.018000466,0.870442369,0.019191433
841042,2013,1,0.6625,0.05328125,0.7,0.0475,0.951,0.004089,0.962857143,0.001477551,0.790952381,0.086863719,0.53125,0.100585938,0.8125,0.12109375,0.613174603,0.032751367,0.780765934,0.026764243
193472,2013,1,0.7375,0.04203125,0.725,0.043125,0.935,0.014105,0.877142857,0.010457143,0.832857143,0.026106349,0.3125,0.01171875,0.8125,0.12109375,0.474712302,0.116371115,0.741860379,0.029992518
512582,2013,1,0.7625,0.04828125,0.775,0.055625,0.915,0.017745,0.877142857,0.018457143,0.825238095,0.019660091,0.28125,0.053710938,0.5,0.25,0.601646825,0.057556021,0.764667033,0.035833165
683016,2013,1,0.8625,0.02328125,0.85,0.0275,0.964,0.005264,0.951428571,0.003110204,0.903333333,0.01164195,0.84375,0.014648438,0.875,0.109375,0.659077381,0.084331752,0.818305617,0.013037796
121876,2013,1,0.5875,0.05953125,0.625,0.065625,0.891,0.021969,0.831428571,0.025379592,0.835238095,0.032286621,0.46875,0.084960938,0.375,0.234375,0.253134921,0.025971572,0.714270208,0.015608708
663049,2013,1,0.8,0.025625,0.775,0.030625,0.906,0.017444,0.911428571,0.008889796,0.808095238,0.031351701,0.59375,0.061523438,0.5,0.25,0.547103175,0.036943,0.835283639,0.018448497
851876,2013,1,0.6,0.061875,0.625,0.065625,0.923,0.016801,0.885714286,0.019265306,0.776666667,0.022219728,0.5625,0.08984375,0.75,0.1875,0.37889881,0.066066226,0.600936874,0.055904954
307364,2013,1,0.7125,0.02828125,0.75,0.025,0.884,0.020944,0.908571429,0.009436735,0.788095238,0.016236961,0.4375,0.02734375,0.875,0.109375,0.687956349,0.044958468,0.720057753,0.028242584
155983,2013,1,0.6625,0.07515625,0.725,0.068125,0.932,0.004496,0.854285714,0.022114286,0.861428571,0.02319932,0.84375,0.030273438,0.625,0.234375,0.46764881,0.081314292,0.788378877,0.01660242
825236,2014,1,0.65,0.074375,0.725,0.055625,0.971,0.001009,0.925714286,0.005257143,0.89,0.0190678,0.53125,0.022460938,0.625,0.234375,0.515401786,0.029102576,0.763537607,0.038005601
148008,2014,1,0.8125,0.02890625,0.775,0.030625,0.912,0.023936,0.911428571,0.013461224,0.914285714,0.019265306,0.6875,0.05859375,0.9375,0.02734375,0.555952381,0.069514243,0.697592979,0.025746235
761515,2014,1,0.8875,0.02328125,0.85,0.0275,0.943,0.020201,0.96,0.004767347,0.833809524,0.098573469,0.78125,0.084960938,1,0,0.694717262,0.050867297,0.829093162,0.023130855
141046,2014,1,0.675,0.031875,0.75,0.0375,0.909,0.017169,0.862857143,0.032620408,0.930952381,0.021670068,0.875,0.015625,0.875,0.109375,0.476636905,0.074657716,0.702806654,0.050412725
506171,2014,1,0.7625,0.04828125,0.775,0.043125,0.992,0.000256,0.968571429,0.001542857,0.966666667,0.003034014,0.71875,0.053710938,0.625,0.234375,0.23110119,0.02724151,0.80836221,0.032909429
808788,2014,1,0.541666667,0.024305556,0.583333333,0.097222222,0.853333333,0.023822222,0.780952381,0.018684807,0.89047619,0.008752834,0.666666667,0.055555556,1,0,0.527777778,0.066358025,0.783068783,0.02239579
915830,2014,1,0.8625,0.02953125,0.85,0.04,0.935,0.010665,0.925714286,0.012277551,0.882857143,0.012431746,0.4375,0.07421875,0.8125,0.12109375,0.50796131,0.028210826,0.805799756,0.006603605
241559,2014,1,0.425,0.088125,0.55,0.135,0.87,0.01482,0.868571429,0.008032653,0.76047619,0.067555782,0.65625,0.045898438,0.6875,0.18359375,0.516889881,0.071116243,0.722591331,0.023849132
261178,2014,1,0.65,0.018125,0.7,0.035,0.893,0.014001,0.882857143,0.019828571,0.875238095,0.020420862,0.625,0.078125,0.875,0.109375,0.49985119,0.027462598,0.825181502,0.017126804
587889,2014,1,0.5375,0.10328125,0.65,0.09,0.885,0.014465,0.897142857,0.010644898,0.787142857,0.042480952,0.75,0.03125,0.625,0.234375,0.47016369,0.020263821,0.694966178,0.019275289
162651,2014,1,0.825,0.025625,0.8,0.035,0.962,0.007396,0.908571429,0.03115102,0.910952381,0.03087551,0.8125,0.02734375,0.6875,0.18359375,0.681324405,0.037639858,0.9019442,0.012698838
960974,2014,1,0.75,0.04375,0.75,0.0375,0.955,0.011345,0.894285714,0.029395918,0.895238095,0.021972789,0.625,0.109375,0.75,0.1875,0.357514881,0.025192295,0.699325153,0.045209009
247836,2014,1,0.7875,0.04390625,0.85,0.0275,0.966,0.002724,0.928571429,0.00444898,0.91047619,0.016942404,0.75,0.046875,0.875,0.109375,0.681175595,0.016580387,0.709886813,0.025270791
276993,2015,1,0.65,0.065,0.75,0.05,0.867,0.020321,0.882857143,0.016563265,0.852857143,0.019008844,0.875,0.03125,0.9375,0.02734375,0.422470238,0.045399461,0.740857509,0.017162348
880671,2014,1,0.6875,0.07578125,0.8,0.0475,0.939,0.005889,0.914285714,0.007020408,0.888095238,0.009198413,0.71875,0.038085938,0.25,0.1875,0.295014881,0.0692439,0.803140781,0.01802586
