,Student,Year,Result,PersonSatisf_Mean,PersonSatisf_Variance,RecSatisf_Mean,RecSatisf_Variance,PPI_Init_Mean,PPI_Init_Variance,PPI_Infor_Mean,PPI_Infor_Variance,PPI_Close_Mean,PPI_Close_Variance,PE_Hand_Mean,PE_Hand_Variance,PE_Mod_Mean,PE_Mod_Variance,PE_Check_Mean,PE_Check_Variance,Hx_Mean,Hx_Variance
465,883608,2012.0,1,0.8,0.050625,0.75,0.0625,0.893333333,0.019535801999999998,0.82,0.028416327,0.833333333,0.035777777999999996,1.0,0.0,0.875,0.109375,0.486160714,0.049975175999999996,0.7864346759999999,0.051335057999999996
87,592242,2008.0,1,0.65,0.030555556,0.644444444,0.032716049,0.925,0.07115384599999999,0.943661972,0.053923541,0.64516129,0.23655914,1.0,0.0,1.0,0.0,0.465909091,0.251698015,0.8,0.16146789
242,504477,2010.0,1,0.6375,0.042598684000000005,0.6,0.04444444400000001,0.8145348840000001,0.061803899,0.686285714,0.11587875800000001,0.678333333,0.094481921,0.375,0.267857143,0.75,0.214285714,0.540983607,0.25245901600000004,0.705882353,0.20937188399999998
643,127024,2014.0,1,0.875,0.015625,0.85,0.0275,0.96,0.00448,0.917142857,0.004318367,0.817619048,0.057714512,0.625,0.046875,1.0,0.0,0.5692708329999999,0.06932645400000001,0.723146886,0.028218516000000003
393,536005,2012.0,1,0.5125,0.06703125,0.4,0.0525,0.738666667,0.02156958,0.7,0.048530612,0.7533333329999999,0.033822222,0.75,0.1875,0.9375,0.02734375,0.584697421,0.025737704,0.6833455429999999,0.074757943
20,974007,2008.0,1,0.625,0.072916667,0.5694444439999999,0.071373457,0.975,0.025,0.8732394370000001,0.11227364199999999,0.870967742,0.116129032,1.0,0.0,0.8888888890000001,0.111111111,0.636363636,0.23406478600000002,0.772727273,0.177231026
658,986333,2014.0,1,0.825,0.0225,0.85,0.015,0.9740000000000001,0.001284,0.965714286,0.0016,0.95047619,0.00410068,0.625,0.046875,1.0,0.0,0.6267857139999999,0.052217262,0.7882262520000001,0.007588143
287,798161,2011.0,1,0.8,0.036842105,0.75,0.027777778,0.78372093,0.067449521,0.671428571,0.10845300199999999,0.728,0.09644339,0.5,0.28571428600000004,1.0,0.0,0.5737704920000001,0.24863388,0.762711864,0.182529335
640,425025,2014.0,1,0.7375,0.04828125,0.825,0.038125,0.888,0.050816,0.9,0.024204082000000002,0.859047619,0.041864853,0.6875,0.07421875,0.6875,0.18359375,0.647098214,0.046807809000000006,0.830588889,0.015806518000000002
317,433408,2011.0,1,0.7375,0.062335525999999995,0.7,0.094444444,0.8022093020000001,0.095506826,0.804428571,0.09231198800000001,0.766166667,0.110990141,0.5,0.28571428600000004,1.0,0.0,0.524590164,0.253551913,0.703389831,0.210415761
613,743427,2014.0,1,0.6125,0.06390625,0.675,0.075625,0.9159999999999999,0.018704,0.8885714290000001,0.012808163000000001,0.790952381,0.057534920999999996,0.59375,0.030273438,0.5,0.25,0.5241815479999999,0.029723014,0.5932967029999999,0.05426653099999999
115,957233,2009.0,1,0.5,0.055555556,0.425,0.04236111099999999,0.974358974,0.025641026,0.7875,0.169462025,0.725,0.204487179,0.444444444,0.27777777800000003,0.8888888890000001,0.111111111,0.418604651,0.24623803,0.72972973,0.19901719899999998
222,943036,2010.0,1,0.8625,0.029440789,0.875,0.03125,0.8567441859999999,0.061749275,0.809714286,0.092223106,0.7835,0.10130110199999999,0.625,0.267857143,0.875,0.125,0.62295082,0.238797814,0.756302521,0.18587095899999997
192,449357,2010.0,1,0.8125,0.045230263,0.8,0.052777778,0.806511628,0.079851218,0.761857143,0.110360269,0.6555,0.150950593,0.625,0.267857143,0.75,0.214285714,0.62295082,0.238797814,0.6974789920000001,0.212790201
436,859458,2012.0,1,0.6625,0.02515625,0.575,0.050625,0.8048888890000001,0.026585481,0.7314285709999999,0.041991837000000004,0.73,0.031211111,1.0,0.0,0.6875,0.18359375,0.40364583299999995,0.061420638,0.678424908,0.04270361599999999
583,268725,2014.0,1,0.7125,0.05953125,0.75,0.0875,0.929,0.006169,0.902857143,0.004604082,0.856666667,0.020791156,0.8125,0.04296875,0.75,0.1875,0.63891369,0.10058097199999999,0.717194505,0.032744857
198,292023,2010.0,1,0.675,0.09276315800000001,0.625,0.10069444400000001,0.683139535,0.065537086,0.6481428570000001,0.119206646,0.661166667,0.11165115800000001,1.0,0.0,1.0,0.0,0.62295082,0.238797814,0.8220338979999999,0.147544546
132,327285,2009.0,1,0.8,0.066666667,0.75,0.055555556,1.0,0.0,0.9,0.091139241,0.825,0.148076923,0.7777777779999999,0.194444444,0.8888888890000001,0.111111111,0.5,0.252941176,0.81981982,0.149058149
269,926668,2011.0,1,0.675,0.040131579,0.65,0.04444444400000001,0.662790698,0.10127212,0.5995714289999999,0.11218677,0.5046666670000001,0.126801582,1.0,0.0,1.0,0.0,0.5737704920000001,0.24863388,0.7288135590000001,0.19933362300000002
72,787519,2008.0,1,0.725,0.020138889,0.7444444440000001,0.03117284,0.975,0.025,0.8732394370000001,0.11227364199999999,0.870967742,0.116129032,0.666666667,0.25,1.0,0.0,0.386363636,0.239811912,0.818181818,0.150125104
347,785386,2011.0,1,0.7777777779999999,0.035947712,0.7222222220000001,0.038194444,0.7228571429999999,0.09823909800000001,0.661269841,0.099224168,0.709814815,0.13894524800000002,0.875,0.125,0.625,0.267857143,0.44262295100000004,0.250819672,0.7232142859999999,0.20197876399999998
468,769383,2013.0,1,0.65,0.080625,0.725,0.043125,0.851,0.020689,0.8314285709999999,0.020644898000000002,0.696190476,0.033663492,0.375,0.015625,0.5,0.25,0.487668651,0.027707954,0.7260833940000001,0.028359739
426,611339,2012.0,1,0.725,0.0275,0.7,0.0225,0.857777778,0.024612346,0.797142857,0.035828571000000003,0.77,0.038988889,0.375,0.234375,1.0,0.0,0.700421627,0.01543291,0.8057264959999999,0.011025526
27,778870,2008.0,1,0.825,0.014583333,0.7666666670000001,0.035185185,0.975,0.025,0.929577465,0.06639839,0.7419354840000001,0.197849462,0.7777777779999999,0.194444444,0.8888888890000001,0.111111111,0.522727273,0.25235109699999997,0.754545455,0.186905755
40,495400,2008.0,1,0.8,0.052777778,0.791666667,0.054398148,1.0,0.0,0.943661972,0.053923541,0.870967742,0.116129032,0.666666667,0.25,1.0,0.0,0.534090909,0.251698015,0.827272727,0.144203503
314,735348,2011.0,1,0.7375,0.042598684000000005,0.675,0.04236111099999999,0.732790698,0.08366035599999999,0.705142857,0.12120795,0.639166667,0.110875565,0.25,0.214285714,1.0,0.0,0.45901639299999997,0.25245901600000004,0.6186440679999999,0.23794002600000003
352,738404,2011.0,1,0.9,0.015789473999999998,0.9,0.016666667,0.849186047,0.059344035999999996,0.790857143,0.090894907,0.8390000000000001,0.069914237,0.625,0.267857143,1.0,0.0,0.68852459,0.218032787,0.8813559320000001,0.105461394
120,231867,2009.0,1,0.725,0.089583333,0.775,0.10347222199999999,1.0,0.0,0.9625,0.036550633,0.875,0.112179487,0.8888888890000001,0.111111111,1.0,0.0,0.48837209299999995,0.252804378,0.747747748,0.19033579
564,663049,2013.0,1,0.8,0.025625,0.775,0.030625,0.9059999999999999,0.017444,0.911428571,0.008889796,0.8080952379999999,0.031351701,0.59375,0.061523438,0.5,0.25,0.547103175,0.036943000000000004,0.835283639,0.018448497
157,628590,2009.0,1,0.375,0.11458333300000001,0.4,0.11388888900000001,0.974358974,0.025641026,0.7875,0.169462025,0.65,0.233333333,0.333333333,0.25,1.0,0.0,0.38372093,0.23926128600000002,0.6756756759999999,0.22113022100000002
585,332869,2014.0,1,0.875,0.0125,0.9,0.015,0.963,0.005681,0.968571429,0.001379592,0.901904762,0.01547483,0.625,0.015625,0.875,0.109375,0.452083333,0.011705198,0.834410623,0.013179986000000001
569,148008,2014.0,1,0.8125,0.02890625,0.775,0.030625,0.912,0.023936000000000002,0.911428571,0.013461223999999999,0.914285714,0.019265306,0.6875,0.05859375,0.9375,0.02734375,0.555952381,0.069514243,0.6975929790000001,0.025746235
491,219809,2013.0,1,0.5,0.053125,0.625,0.040625,0.863,0.011081,0.848571429,0.012906121999999999,0.836666667,0.03086644,0.59375,0.077148438,0.5625,0.21484375,0.40928571399999997,0.056780159000000004,0.746083394,0.014797791000000001
451,825205,2012.0,1,0.675,0.035,0.6,0.0275,0.816444444,0.02362884,0.811428571,0.029093877999999997,0.836666667,0.023877778,0.375,0.234375,0.6875,0.18359375,0.538864087,0.08714109,0.742869353,0.048928195
128,756876,2009.0,1,0.675,0.028472222000000002,0.65,0.030555556,0.974358974,0.025641026,0.925,0.070253165,0.8,0.164102564,0.8888888890000001,0.111111111,0.8888888890000001,0.111111111,0.662790698,0.22612859100000002,0.846846847,0.13087633099999998
637,653965,2014.0,1,0.875,0.040625,0.9,0.04,0.971,0.0016489999999999999,0.957142857,0.003632653,0.975714286,0.001353515,0.9375,0.01171875,0.75,0.1875,0.59375,0.064322474,0.7476540290000001,0.027734979
26,946715,2008.0,1,0.725,0.061805556,0.691666667,0.08032407400000001,0.95,0.048717949,0.8732394370000001,0.11227364199999999,0.806451613,0.161290323,0.666666667,0.25,0.7777777779999999,0.194444444,0.556818182,0.24960815,0.7818181820000001,0.172143453
19,847417,2008.0,1,0.9,0.030555556,0.8916666670000001,0.034027778,0.95,0.048717949,0.9577464790000001,0.041046278,0.838709677,0.139784946,0.7777777779999999,0.194444444,1.0,0.0,0.636363636,0.23406478600000002,0.845454545,0.131859883
580,247836,2014.0,1,0.7875,0.04390625,0.85,0.0275,0.966,0.002724,0.9285714290000001,0.00444898,0.91047619,0.016942403999999998,0.75,0.046875,0.875,0.109375,0.681175595,0.016580387,0.709886813,0.025270791
649,733976,2014.0,1,0.8875,0.01390625,0.85,0.0275,0.95,0.0145,0.922857143,0.020742857,0.91,0.017108617,0.84375,0.014648438,0.5,0.25,0.6268601189999999,0.087994565,0.8308330890000001,0.012726821000000001
479,642291,2013.0,1,0.875,0.01875,0.9,0.015,0.91,0.028260000000000004,0.894285714,0.01404898,0.901428571,0.015002494,0.90625,0.030273438,0.8125,0.12109375,0.749345238,0.057393874000000004,0.747499756,0.052160269
48,435295,2008.0,1,0.575,0.111805556,0.5694444439999999,0.113040123,0.85,0.13076923099999999,0.8732394370000001,0.11227364199999999,0.677419355,0.225806452,0.7777777779999999,0.194444444,1.0,0.0,0.568181818,0.24817136899999998,0.7,0.21192660600000002
539,566501,2014.0,1,0.7625,0.03890625,0.8,0.035,0.9390000000000001,0.008369,0.9514285709999999,0.006212245,0.9280952379999999,0.008523583000000001,0.59375,0.077148438,0.75,0.1875,0.46690476200000003,0.044145237999999996,0.801208791,0.026390768999999998
356,792281,2012.0,1,0.5625,0.07890625,0.475,0.068125,0.7466666670000001,0.039723457000000004,0.7,0.051142857,0.7533333329999999,0.030711111,0.5,0.25,0.75,0.1875,0.557093254,0.017366561000000003,0.702490842,0.04675336
285,393738,2011.0,1,0.7125,0.054440789,0.625,0.059027777999999996,0.616395349,0.08576450099999999,0.604714286,0.11112093199999999,0.611166667,0.08802404,0.625,0.267857143,0.875,0.125,0.557377049,0.250819672,0.788135593,0.168405041
109,730671,2009.0,1,0.625,0.08680555599999999,0.65,0.058333333,0.9487179490000001,0.049932524000000006,0.95,0.048101266,0.825,0.148076923,1.0,0.0,0.8888888890000001,0.111111111,0.76744186,0.180574555,0.7387387390000001,0.194758395
180,286736,2010.0,1,0.7875,0.034703947,0.775,0.034027778,0.795581395,0.05529554,0.7052857140000001,0.09871803300000001,0.778833333,0.059000311,0.875,0.125,1.0,0.0,0.45901639299999997,0.25245901600000004,0.754237288,0.186947704
596,299772,2014.0,1,0.7,0.0475,0.725,0.055625,0.9209999999999999,0.023849000000000002,0.9,0.019469388,0.851904762,0.027739002000000002,0.8125,0.02734375,0.875,0.109375,0.46346726200000005,0.08595459,0.800991819,0.02157372
428,748770,2012.0,1,0.475,0.09625,0.4,0.065,0.730222222,0.034892049,0.7114285709999999,0.042522449000000004,0.7,0.045555556,0.875,0.109375,0.625,0.234375,0.591418651,0.017995872,0.737631258,0.019294183
332,801501,2011.0,1,0.575,0.053289474,0.5,0.083333333,0.631744186,0.11312515699999999,0.552,0.12270608699999999,0.6385,0.111063814,0.625,0.267857143,0.5,0.28571428600000004,0.491803279,0.254098361,0.6779661020000001,0.220194118
543,628856,2013.0,1,0.6125,0.10140625,0.625,0.103125,0.825,0.033625,0.8628571429999999,0.019559184,0.7014285709999999,0.09090725599999999,0.5,0.09375,0.75,0.1875,0.653363095,0.051992863,0.7533788770000001,0.020937776
8,526528,2008.0,1,0.725,0.047916667,0.691666667,0.052546296,1.0,0.0,0.887323944,0.101408451,0.7419354840000001,0.197849462,0.333333333,0.25,1.0,0.0,0.7613636359999999,0.183777429,0.818181818,0.150125104
337,900106,2011.0,1,0.7,0.06973684200000001,0.575,0.12569444400000002,0.701046512,0.12100477400000001,0.680571429,0.124414161,0.6941666670000001,0.129706073,0.875,0.125,0.875,0.125,0.5737704920000001,0.24863388,0.779661017,0.173258004
572,506171,2014.0,1,0.7625,0.04828125,0.775,0.043125,0.992,0.000256,0.968571429,0.0015428570000000001,0.966666667,0.0030340140000000002,0.71875,0.053710938,0.625,0.234375,0.23110119,0.02724151,0.80836221,0.032909429
316,795823,2011.0,1,0.8125,0.032072368,0.75,0.027777778,0.80627907,0.074793051,0.7572857140000001,0.099950497,0.7885,0.113382458,1.0,0.0,1.0,0.0,0.672131148,0.224043716,0.745762712,0.191221208
493,641675,2013.0,1,0.8125,0.03203125,0.85,0.015,0.934,0.020003999999999997,0.968571429,0.0018693879999999998,0.938571429,0.009770748000000001,0.78125,0.038085938,0.875,0.109375,0.59984127,0.021176764,0.769172527,0.014057735
388,967486,2012.0,1,0.6375,0.01390625,0.625,0.015625,0.7706666670000001,0.02265758,0.728571429,0.024040816,0.6333333329999999,0.073333333,0.625,0.234375,0.9375,0.02734375,0.48745039700000004,0.103952504,0.808913309,0.01802665
306,501472,2011.0,1,0.7125,0.041282895,0.675,0.05625,0.651860465,0.073537674,0.595714286,0.103337888,0.650833333,0.08495014099999999,0.125,0.125,0.875,0.125,0.557377049,0.250819672,0.8220338979999999,0.147544546
668,481393,2014.0,1,0.7875,0.03453125,0.85,0.0275,0.9540000000000001,0.0038439999999999998,0.9085714290000001,0.014171429,0.91047619,0.016253061,0.46875,0.022460938,1.0,0.0,0.51860119,0.042706894,0.7507614770000001,0.018644714
149,119136,2009.0,1,0.75,0.055555556,0.675,0.05625,0.9487179490000001,0.049932524000000006,0.95,0.048101266,0.875,0.112179487,0.444444444,0.27777777800000003,1.0,0.0,0.36046511600000003,0.233242134,0.756756757,0.18574938600000002
195,560787,2010.0,1,0.525,0.058552632,0.525,0.061805556,0.631976744,0.076646635,0.533428571,0.092272133,0.6455,0.06407262700000001,0.875,0.125,0.875,0.125,0.590163934,0.24590163899999998,0.6722689079999999,0.222190571
538,334825,2013.0,1,0.5625,0.03828125,0.65,0.04,0.8690000000000001,0.012048999999999999,0.882857143,0.003991837,0.747142857,0.029752608,0.75,0.046875,0.875,0.109375,0.632410714,0.043849213,0.793775702,0.007868970999999999
675,427210,2014.0,1,0.75,0.025,0.85,0.04,0.91,0.0244,0.8628571429999999,0.017763265,0.794285714,0.030579592000000003,0.333333333,0.013888889,1.0,0.0,0.35714285700000004,0.023809524,0.657368254,0.028442441000000002
514,577152,2013.0,1,0.5875,0.05640625,0.65,0.0775,0.899,0.009329,0.9085714290000001,0.005191837,0.8342857140000001,0.021622676,0.9375,0.01171875,0.875,0.109375,0.561359127,0.017822851,0.777664591,0.037219981
245,567832,2010.0,1,0.9,0.015789473999999998,0.9,0.016666667,0.8643023259999999,0.074443625,0.828714286,0.083121511,0.8785,0.044840085,0.75,0.214285714,0.875,0.125,0.590163934,0.24590163899999998,0.8235294120000001,0.146560319
246,482850,2010.0,1,0.725,0.051973684000000006,0.65,0.04444444400000001,0.8063953490000001,0.077322148,0.7332857140000001,0.111894845,0.7615,0.113494322,0.75,0.214285714,0.625,0.267857143,0.344262295,0.229508197,0.7142857140000001,0.205811138
71,840973,2008.0,1,0.5,0.06944444400000001,0.49722222200000005,0.071064815,0.85,0.13076923099999999,0.85915493,0.122736419,0.806451613,0.161290323,0.444444444,0.27777777800000003,1.0,0.0,0.465909091,0.251698015,0.654545455,0.228190158
70,757005,2008.0,1,0.7,0.038888888999999996,0.691666667,0.038657407000000005,0.975,0.025,0.943661972,0.053923541,0.9032258059999999,0.090322581,0.666666667,0.25,0.8888888890000001,0.111111111,0.602272727,0.242293626,0.709090909,0.208173478
321,903106,2011.0,1,0.6625,0.041282895,0.575,0.04236111099999999,0.779767442,0.074905828,0.667142857,0.122742443,0.694666667,0.103276158,0.5,0.28571428600000004,1.0,0.0,0.557377049,0.250819672,0.779661017,0.173258004
492,455065,2015.0,1,0.7625,0.08265625,0.85,0.04,0.96,0.00576,0.917142857,0.022767347,0.955714286,0.0081,0.9375,0.01171875,0.625,0.234375,0.48771825399999996,0.114541339,0.8349722829999999,0.015138377
516,780782,2013.0,1,0.725,0.04,0.75,0.0375,0.8290000000000001,0.024288999999999998,0.8514285709999999,0.012702041,0.70952381,0.018394558000000002,0.34375,0.014648438,0.5625,0.21484375,0.609563492,0.044918662000000005,0.752591331,0.020171107
609,809952,2014.0,1,0.725,0.02125,0.75,0.025,0.932,0.013775999999999998,0.8885714290000001,0.035338776,0.858571429,0.029533107000000003,0.5,0.0625,0.9375,0.02734375,0.574032738,0.029060900000000004,0.804502198,0.013825385
513,970029,2013.0,1,0.8125,0.05703125,0.825,0.050625,0.956,0.014224,0.92,0.010579591999999999,0.923809524,0.019387755,0.96875,0.006835938000000001,0.6875,0.18359375,0.6541170629999999,0.050102117,0.7510956040000001,0.02524593
412,448321,2012.0,1,0.8875,0.02015625,0.875,0.015625,0.900444444,0.016865975,0.817142857,0.050971429000000006,0.82,0.032266667,0.75,0.1875,0.8125,0.12109375,0.691493056,0.041696817000000004,0.8841391940000001,0.008564453
627,576618,2014.0,1,0.8,0.056875,0.85,0.0275,0.94,0.0068,0.934285714,0.004579592,0.957619048,0.003589342,0.21875,0.053710938,0.625,0.234375,0.609821429,0.01683204,0.815198168,0.030075316
227,309872,2010.0,1,0.8875,0.016282895,0.85,0.016666667,0.78755814,0.062630438,0.7198571429999999,0.092433313,0.7505,0.081747203,0.875,0.125,0.875,0.125,0.721311475,0.204371585,0.848739496,0.129468737
475,374550,2013.0,1,0.7375,0.06078125,0.775,0.043125,0.917,0.013761,0.891428571,0.014008163,0.883809524,0.007987302,0.8125,0.02734375,0.625,0.234375,0.6400396829999999,0.069380963,0.7009246640000001,0.03239246
78,615138,2008.0,1,0.4,0.058333333,0.397222222,0.05933642,0.975,0.025,0.816901408,0.15171026199999998,0.64516129,0.23655914,0.7777777779999999,0.194444444,1.0,0.0,0.44318181799999995,0.24960815,0.827272727,0.144203503
341,621241,2011.0,1,0.7375,0.049177632,0.725,0.047916667,0.693488372,0.095408865,0.6331428570000001,0.120282733,0.588833333,0.130040989,0.75,0.214285714,0.875,0.125,0.655737705,0.229508197,0.703389831,0.210415761
55,930342,2008.0,1,0.675,0.07013888900000001,0.666666667,0.06944444400000001,0.975,0.025,0.929577465,0.06639839,0.774193548,0.18064516100000003,0.7777777779999999,0.194444444,1.0,0.0,0.522727273,0.25235109699999997,0.809090909,0.1558799
612,996809,2014.0,1,0.3625,0.05765625,0.475,0.055625,0.7609999999999999,0.042009,0.814285714,0.032040816,0.7876190479999999,0.02594195,0.21875,0.022460938,0.375,0.234375,0.486011905,0.086318647,0.812654029,0.014585363
263,850841,2011.0,1,0.4875,0.042598684000000005,0.4,0.058333333,0.682325581,0.09445099900000001,0.6088571429999999,0.145471139,0.578,0.10564678,0.625,0.267857143,0.75,0.214285714,0.508196721,0.254098361,0.745762712,0.191221208
80,107904,2008.0,1,0.575,0.04236111099999999,0.591666667,0.028472222000000002,0.975,0.025,0.887323944,0.101408451,0.774193548,0.18064516100000003,1.0,0.0,0.5555555560000001,0.27777777800000003,0.602272727,0.242293626,0.763636364,0.182151793
623,135338,2014.0,1,0.775,0.04625,0.825,0.038125,0.9179999999999999,0.009796,0.9,0.0062448980000000005,0.923333333,0.005117687,0.6875,0.10546875,0.8125,0.12109375,0.38422619,0.026619808999999998,0.781043956,0.02960482
243,872889,2010.0,1,0.4375,0.078125,0.375,0.072916667,0.534418605,0.137290834,0.571714286,0.133049193,0.5329999999999999,0.118221356,1.0,0.0,0.875,0.125,0.344262295,0.229508197,0.6974789920000001,0.212790201
110,242417,2009.0,1,0.675,0.07013888900000001,0.675,0.07013888900000001,1.0,0.0,0.95,0.048101266,0.85,0.13076923099999999,0.666666667,0.25,1.0,0.0,0.5,0.252941176,0.657657658,0.22719082699999998
664,696433,2014.0,1,0.6125,0.12015625,0.625,0.115625,0.8859999999999999,0.039684,0.8971428570000001,0.01995102,0.835714286,0.035334467,0.71875,0.038085938,0.625,0.234375,0.533407738,0.11474724,0.699847375,0.052645305
166,560374,2009.0,1,0.725,0.034027778,0.7,0.038888888999999996,0.897435897,0.09446693699999999,0.9125,0.08085443,0.725,0.204487179,0.8888888890000001,0.111111111,1.0,0.0,0.511627907,0.252804378,0.72972973,0.19901719899999998
274,309240,2011.0,1,0.3875,0.088651316,0.3,0.066666667,0.495581395,0.12806495199999998,0.581142857,0.131587081,0.516333333,0.14154226,0.25,0.214285714,0.875,0.125,0.5737704920000001,0.24863388,0.737288136,0.19534984800000002
618,290404,2014.0,1,0.6875,0.04453125,0.75,0.0375,0.938,0.013956,0.891428571,0.032946939,0.94047619,0.021760771,0.46875,0.10058593800000001,0.375,0.234375,0.5799851189999999,0.01370606,0.833673565,0.021192786
559,841042,2013.0,1,0.6625,0.05328125,0.7,0.0475,0.951,0.004089,0.9628571429999999,0.0014775510000000001,0.790952381,0.086863719,0.53125,0.10058593800000001,0.8125,0.12109375,0.6131746029999999,0.032751367,0.780765934,0.026764242999999997
511,935484,2013.0,1,0.5125,0.09515625,0.6,0.09,0.853,0.018481,0.848571429,0.02204898,0.7876190479999999,0.038336508,0.625,0.078125,0.375,0.234375,0.388293651,0.026253582,0.7908575090000001,0.026920338999999998
43,648797,2008.0,1,0.625,0.072916667,0.6166666670000001,0.043518519000000006,0.975,0.025,0.9014084509999999,0.090140845,0.709677419,0.21290322600000003,0.444444444,0.27777777800000003,1.0,0.0,0.5,0.252873563,0.8,0.16146789
221,256443,2010.0,1,0.4625,0.08075657900000001,0.425,0.05625,0.595813953,0.113594036,0.503857143,0.12863853,0.40433333299999996,0.125011412,0.25,0.214285714,0.625,0.267857143,0.639344262,0.23442623,0.705882353,0.20937188399999998
386,458482,2012.0,1,0.7875,0.01265625,0.725,0.030625,0.855555556,0.016518519,0.817142857,0.030563265,0.783333333,0.031388888999999996,0.625,0.234375,0.8125,0.12109375,0.555233135,0.102210195,0.675018315,0.031900305
1,367062,2008.0,1,0.6,0.058333333,0.5722222220000001,0.058333333,0.875,0.112179487,0.830985915,0.142454728,0.677419355,0.225806452,0.5555555560000001,0.27777777800000003,0.8888888890000001,0.111111111,0.522727273,0.25235109699999997,0.8,0.16146789
532,536192,2014.0,1,0.6875,0.05078125,0.7,0.0475,0.894,0.009764,0.9057142859999999,0.007844898000000001,0.8242857140000001,0.024528117999999998,0.25,0.015625,0.625,0.234375,0.50593254,0.015795306999999998,0.780063858,0.019173541000000002
586,880285,2014.0,1,0.7375,0.06078125,0.725,0.068125,0.909,0.036369,0.877142857,0.035926531,0.838571429,0.035530385,0.625,0.125,0.9375,0.02734375,0.757366071,0.044050979000000004,0.719949512,0.042390567000000004
619,588347,2014.0,1,0.9,0.00875,0.85,0.04,0.9179999999999999,0.015716,0.931428571,0.013746939,0.904761905,0.012031746000000001,0.90625,0.030273438,0.8125,0.12109375,0.67328869,0.054816418,0.807023565,0.025145292000000003
299,544695,2011.0,1,0.675,0.046710525999999995,0.65,0.030555556,0.857209302,0.045806238,0.767428571,0.078529524,0.750166667,0.089411836,0.25,0.214285714,1.0,0.0,0.62295082,0.238797814,0.737288136,0.19534984800000002
454,417455,2012.0,1,0.675,0.044375,0.575,0.063125,0.788444444,0.033241283999999996,0.791428571,0.031191837000000004,0.7666666670000001,0.039333333,0.375,0.234375,0.8125,0.12109375,0.40267857100000004,0.045617117,0.7035164840000001,0.068571783
383,476076,2012.0,1,0.7125,0.04390625,0.675,0.050625,0.812444444,0.035606122999999996,0.7685714290000001,0.033542857,0.773333333,0.031955556,0.375,0.234375,0.375,0.234375,0.337549603,0.032361069,0.644652015,0.063663391
256,827585,2010.0,1,0.65,0.015789473999999998,0.625,0.017361111000000002,0.6977906979999999,0.08590212,0.6,0.115304348,0.605166667,0.111828785,0.75,0.214285714,0.875,0.125,0.590163934,0.24590163899999998,0.6974789920000001,0.212790201
420,977656,2012.0,1,0.4125,0.04390625,0.35,0.0525,0.727555556,0.016833778,0.737142857,0.036865306,0.6266666670000001,0.062622222,0.375,0.234375,0.5,0.25,0.53296131,0.048973829,0.650744811,0.068500283
191,491006,2010.0,1,0.55,0.082894737,0.45,0.094444444,0.64372093,0.107185992,0.61,0.119582609,0.678333333,0.10947175099999999,0.5,0.28571428600000004,0.625,0.267857143,0.524590164,0.253551913,0.705882353,0.20937188399999998
126,473734,2009.0,1,0.75,0.027777778,0.725,0.020138889,0.974358974,0.025641026,0.95,0.048101266,0.85,0.13076923099999999,0.5555555560000001,0.27777777800000003,0.8888888890000001,0.111111111,0.46511627899999997,0.251709986,0.711711712,0.20704340699999998
160,496261,2009.0,1,0.625,0.10069444400000001,0.625,0.10069444400000001,0.9487179490000001,0.049932524000000006,0.9625,0.036550633,0.825,0.148076923,0.666666667,0.25,0.7777777779999999,0.194444444,0.697674419,0.213406293,0.81981982,0.149058149
486,810686,2013.0,1,0.6375,0.05765625,0.675,0.063125,0.9109999999999999,0.005369,0.86,0.004318367,0.791428571,0.022080726000000002,0.46875,0.022460938,0.75,0.1875,0.546924603,0.032708402000000004,0.823328877,0.011467945
106,206688,2009.0,1,0.75,0.041666667000000004,0.75,0.055555556,0.974358974,0.025641026,0.9125,0.08085443,0.85,0.13076923099999999,0.7777777779999999,0.194444444,1.0,0.0,0.593023256,0.244186047,0.747747748,0.19033579
490,295181,2013.0,1,0.8,0.038125,0.8,0.0475,0.89,0.01962,0.9285714290000001,0.01277551,0.654761905,0.11811451199999999,0.59375,0.061523438,0.75,0.1875,0.8170734129999999,0.042303737,0.801571795,0.025267888
238,132122,2010.0,1,0.825,0.040131579,0.75,0.027777778,0.8529069770000001,0.056700862000000005,0.7054285709999999,0.11468024800000001,0.7283333329999999,0.126268362,0.875,0.125,0.875,0.125,0.508196721,0.254098361,0.8067226890000001,0.157242558
282,635914,2011.0,1,0.8625,0.016282895,0.8,0.025,0.930697674,0.02884186,0.8675714290000001,0.03644764,0.8666666670000001,0.06504971799999999,0.875,0.125,0.875,0.125,0.8032786890000001,0.16065573800000002,0.779661017,0.173258004
168,502212,2009.0,1,0.6,0.04444444400000001,0.55,0.025,0.9487179490000001,0.049932524000000006,0.8375,0.137816456,0.775,0.17884615399999998,0.444444444,0.27777777800000003,1.0,0.0,0.430232558,0.24801641600000002,0.684684685,0.21785421800000002
103,959014,2009.0,1,0.65,0.11388888900000001,0.625,0.11458333300000001,0.974358974,0.025641026,0.9125,0.08085443,0.8,0.164102564,0.5555555560000001,0.27777777800000003,0.8888888890000001,0.111111111,0.418604651,0.24623803,0.774774775,0.176085176
630,606634,2014.0,1,0.75,0.040625,0.8,0.035,0.903,0.038441,0.911428571,0.019665306,0.854761905,0.04712585,0.875,0.015625,1.0,0.0,0.5408482139999999,0.12269725599999999,0.838610867,0.031747915
